Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
5130218;1;8;1;1; ; ;1; ; ; ;1; ; ; ; ;02;1345,96818621937
5130219;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;887,534245078288
5130219;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;887,534245078288
5130219;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;887,534245078288
5130219;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;887,534245078288
5130220;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1133,31775354551
5130221;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;02;911,166068476668
5130221;1;2;2;1; ; ;3;5; ;1;2; ; ;1; ;02;911,166068476668
5130222;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;989,668384759151
5130223;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;02;1354,69624680727
5130223;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;02;1354,69624680727
5130223;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1354,69624680727
5130223;1;4;2;2;17; ;1; ; ; ;2; ; ;1; ;02;1354,69624680727
5130224;1;1;2;2;5; ;3;5; ;2;3;5; ;2;1;02;1133,31775354551
5130225;1;1;2;2;8; ;4; ;3; ;2; ; ;1; ;02;794,92890511461
5130225;1;2;2;2;8; ;4; ;3; ;2; ; ;1; ;02;794,92890511461
5130225;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;02;794,92890511461
5130225;1;4;2;3; ;3;4; ;3; ;2; ; ;1; ;02;794,92890511461
5130225;1;5;2;3; ;3;4; ;3; ;2; ; ;1; ;02;794,92890511461
5130226;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;02;989,668384759151
5130227;1;1;2;2;8; ;2; ; ;1;2; ; ;1; ;02;1133,31775354551
5130228;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1133,31775354551
5130229;1;1;2;3; ;3;4; ;3; ;4; ;3; ;1;02;1133,31775354551
5130230;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1336,72238977519
5130230;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1336,72238977519
5130230;1;3;1;2;5; ;1; ; ; ;1; ; ; ; ;02;1336,72238977519
5130231;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;911,166068476668
5130231;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;911,166068476668
5130233;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1004,30054353032
5130234;1;1;2;1; ; ;3;5; ;1;2; ; ;1; ;02;1035,45161106975
5130234;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1035,45161106975
5130235;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;824,048280004574
5130235;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;824,048280004574
5130235;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;824,048280004574
5130235;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;824,048280004574
5130235;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;02;824,048280004574
5130235;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;02;824,048280004574
5130235;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;02;824,048280004574
5130236;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;02;1898,93748503865
5130236;1;2;2;2;23; ;2; ; ;1;2; ; ;1; ;02;1898,93748503865
5130236;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1898,93748503865
5130236;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1898,93748503865
5130237;1;1;2;2;23; ;3;11; ;1;2; ; ;1; ;02;939,088026153479
5130237;1;2;2;2;5; ;3;5; ;2;2; ; ;1; ;02;939,088026153479
5130238;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;02;841,221883677717
5130238;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;02;841,221883677717
5130238;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;02;841,221883677717
5130239;1;1;2;2;23; ;2; ; ;2;2; ; ;2;1;02;1133,31775354551
5130240;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;922,953309822818
5130240;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;922,953309822818
5130240;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;922,953309822818
5130241;1;1;2;3; ;3;4; ;3; ;2; ; ;2;10;02;1417,92468083032
5130241;1;2;2;3; ;3;4; ;3; ;2; ; ;2;10;02;1417,92468083032
5130241;1;3;2;3; ;3;1; ; ; ;2; ; ;2;8;02;1417,92468083032
5130243;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;02;2087,18082740719
5130243;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;02;2087,18082740719
5130243;1;3;1;1; ; ;1; ; ; ;2; ; ;1; ;02;2087,18082740719
5130243;2;1;2;2;23; ;3;23; ;1;2; ; ;1; ;02;2087,18082740719
5130243;2;2;2;2;23; ;3;23; ;1;2; ; ;1; ;02;2087,18082740719
5130243;2;3;2;2;23; ;1; ; ; ;2; ; ;1; ;02;2087,18082740719
5130244;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;841,221883677717
5130244;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;841,221883677717
5130244;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;841,221883677717
5130245;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1040,18327849186
5130245;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1040,18327849186
5130246;1;1;2;2;19; ;2; ; ;1;2; ; ;1; ;02;980,158967879429
5130246;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;980,158967879429
5130246;1;3;2;2;76; ;2; ; ;1;2; ; ;1; ;02;980,158967879429
5130246;1;4;2;2;76; ;2; ; ;1;2; ; ;1; ;02;980,158967879429
5130246;1;5;2;2;76; ;2; ; ;1;2; ; ;1; ;02;980,158967879429
5130246;1;6;2;2;5; ;2; ; ;1;2; ; ;1; ;02;980,158967879429
5130247;1;1;2;2;5; ;3;5; ;1;3;5; ;1; ;02;1009,03221095243
5130248;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130248;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130249;1;1;1;2;5; ;2; ; ;1;2; ; ;1; ;02;551,083343003041
5130249;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;551,083343003041
5130249;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;551,083343003041
5130249;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;551,083343003041
5130251;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;697,572514891358
5130251;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;697,572514891358
5130251;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;697,572514891358
5130252;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1164,46882108494
5130252;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1164,46882108494
5130253;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130253;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130254;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;02;810,070816138288
5130254;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;02;810,070816138288
5130255;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1071,33434603129
5130255;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1071,33434603129
5130255;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1071,33434603129
5130256;1;1;1;1; ; ;2; ; ;2;2; ; ;2;10;02;1035,45161106975
5130256;1;2;1;1; ; ;2; ; ;2;2; ; ;2;10;02;1035,45161106975
5130257;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;887,534245078288
5130257;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;887,534245078288
5130257;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;887,534245078288
5130257;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;887,534245078288
5130258;1;1;2;3; ;3;4; ;3; ;3;13; ;1; ;02;1849,66761781477
5130258;1;2;2;3; ;3;4; ;3; ;3;13; ;1; ;02;1849,66761781477
5130258;1;3;2;3; ;3;4; ;3; ;3;13; ;1; ;02;1849,66761781477
5130258;1;4;1;1; ; ;1; ; ; ;1; ; ; ; ;02;1849,66761781477
5130259;1;1;2;2;23; ;4; ;3; ;2; ; ;1; ;02;1559,07430550647
5130259;1;2;2;2;54; ;3;54; ;1;2; ; ;1; ;02;1559,07430550647
5130259;1;3;2;2;54; ;3;54; ;1;2; ; ;1; ;02;1559,07430550647
5130259;1;4;2;2;54; ;1; ; ; ;2; ; ;1; ;02;1559,07430550647
5130259;1;5;2;2;54; ;3;54; ;1;2; ; ;1; ;02;1559,07430550647
5130260;1;1;2;2;17; ;3;11; ;1;2; ; ;1; ;02;1748,06261322388
5130260;1;2;2;2;17; ;3;11; ;1;2; ; ;1; ;02;1748,06261322388
5130260;1;3;2;2;11; ;3;11; ;1;2; ; ;1; ;02;1748,06261322388
5130260;1;4;2;2;11; ;3;11; ;1;2; ; ;1; ;02;1748,06261322388
5130260;1;5;2;2;11; ;3;11; ;1;3;11; ;1; ;02;1748,06261322388
5130260;1;6;2;2;11; ;3;11; ;1;3;11; ;1; ;02;1748,06261322388
5130260;1;7;2;2;11; ;1; ; ; ;1; ; ; ; ;02;1748,06261322388
5130261;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;02;1004,30054353032
5130262;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;635,589107377136
5130262;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;635,589107377136
5130262;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;635,589107377136
5130262;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;635,589107377136
5130262;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;02;635,589107377136
5130263;1;1;2;2;5; ;3;5; ;1;2; ; ;2;1;02;1467,1945480542
5130263;1;2;2;2;5; ;3;5; ;1;2; ; ;2;1;02;1467,1945480542
5130263;1;3;1;2;5; ;1; ; ; ;2; ; ;2;8;02;1467,1945480542
5130264;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;798,667767229738
5130264;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;02;798,667767229738
5130264;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;02;798,667767229738
5130265;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;915,897735898778
5130265;1;2;2;2;5; ;3;5; ;1;3;5; ;1; ;02;915,897735898778
5130266;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1128,07633387089
5130266;1;2;2;2;5; ;2; ; ;2;2; ; ;2;10;02;1128,07633387089
5130266;1;3;2;2;5; ;2; ; ;2;2; ; ;2;10;02;1128,07633387089
5130266;1;4;1;1; ; ;2; ; ;2;2; ; ;2;10;02;1128,07633387089
5130267;1;1;2;2;5; ;3;5; ;1;2; ; ;2;1;02;887,534245078288
5130267;1;2;2;2;5; ;3;5; ;1;2; ; ;2;8;02;887,534245078288
5130267;1;3;2;2;5; ;3;5; ;1;2; ; ;2;8;02;887,534245078288
5130267;1;4;2;2;5; ;3;5; ;1;3;5; ;1; ;02;887,534245078288
5130268;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130268;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130269;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;02;927,684977244928
5130269;1;2;2;2;17; ;3;17; ;1;2; ; ;1; ;02;927,684977244928
5130269;1;3;2;2;17; ;3;17; ;1;2; ; ;1; ;02;927,684977244928
5130270;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;02;798,667767229738
5130270;1;2;2;2;66; ;2; ; ;1;2; ; ;1; ;02;798,667767229738
5130270;1;3;2;2;13; ;3;70; ;1;2; ; ;1; ;02;798,667767229738
5130271;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1004,30054353032
5130272;1;1;1;1; ; ;2; ; ;2;2; ; ;2;10;02;845,953551099827
5130272;1;2;2;2;5; ;3;5; ;1;2; ; ;2;8;02;845,953551099827
5130272;1;3;2;2;5; ;3;5; ;1;2; ; ;2;8;02;845,953551099827
5130273;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;604,438039837707
5130273;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;604,438039837707
5130273;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;02;604,438039837707
5130273;1;4;2;2;5; ;3;5; ;1;2; ; ;1; ;02;604,438039837707
5130274;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;02;646,992156285686
5130274;1;2;2;1; ; ;3;5; ;1;2; ; ;1; ;02;646,992156285686
5130274;1;3;2;2;5; ;3;5; ;1;2; ; ;1; ;02;646,992156285686
5130274;1;4;2;1; ; ;3;5; ;1;2; ; ;1; ;02;646,992156285686
5130275;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;02;989,668384759151
5130276;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;841,221883677717
5130276;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;841,221883677717
5130276;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;841,221883677717
5130277;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;954,24932001462
5130277;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;954,24932001462
5130278;1;1;2;2;5; ;3;5; ;2;2; ; ;2;4;02;1035,45161106975
5130278;1;2;2;2;5; ;3;5; ;2;2; ; ;2;1;02;1035,45161106975
5130279;1;1;2;2;54; ;3;54; ;1;2; ; ;1; ;02;646,992156285686
5130279;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;02;646,992156285686
5130279;2;1;2;2;54; ;4; ;3; ;2; ; ;1; ;02;646,992156285686
5130279;2;2;2;3; ;3;4; ;3; ;4; ;3; ;2;02;646,992156285686
5130281;1;1;2;2;5; ;4; ;1; ;2; ; ;1; ;02;1133,31775354551
5130282;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1400,47947311787
5130282;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1400,47947311787
5130282;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1400,47947311787
5130282;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1400,47947311787
5130282;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1400,47947311787
5130283;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1467,1945480542
5130283;1;2;2;2;5; ;3;5; ;1;2; ; ;1; ;02;1467,1945480542
5130283;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1467,1945480542
5130284;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;02;989,668384759151
5130285;1;1;2;2;5; ;2; ; ;1;2; ; ;2;10;02;841,221883677717
5130285;1;2;2;2;5; ;2; ; ;2;2; ; ;2;10;02;841,221883677717
5130285;1;3;1;1; ; ;2; ; ;2;2; ; ;2;10;02;841,221883677717
5130286;1;1;2;2;70; ;3;70; ;1;3;70; ;1; ;02;1241,10377020779
5130286;1;2;2;2;70; ;2; ; ;1;2; ; ;1; ;02;1241,10377020779
5130286;1;3;2;2;70; ;3;70; ;1;3;70; ;1; ;02;1241,10377020779
5130288;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;02;1715,45611165029
5130288;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;02;1715,45611165029
5130288;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;02;1715,45611165029
5130288;2;1;2;3; ;3;4; ;3; ;2; ; ;1; ;02;1715,45611165029
5130288;2;2;2;3; ;3;4; ;3; ;2; ; ;2;8;02;1715,45611165029
5130288;2;3;2;3; ;3;4; ;3; ;2; ; ;1; ;02;1715,45611165029
5130288;2;4;2;3; ;3;1; ; ; ;2; ; ;1; ;02;1715,45611165029
5130288;2;5;2;3; ;3;4; ;3; ;2; ; ;1; ;02;1715,45611165029
5130288;3;1;2;3; ;3;4; ;3; ;2; ; ;1; ;02;1715,45611165029
5130289;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1436,04348051477
5130289;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1436,04348051477
5130290;1;1;2;2;5; ;3;5; ;1;2; ; ;1; ;02;1004,30054353032
5130291;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1035,45161106975
5130291;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1035,45161106975
5130292;1;1;2;2;17; ;3;5; ;1;2; ; ;1; ;02;939,088026153479
5130292;1;2;2;1; ; ;3;5; ;1;3;5; ;1; ;02;939,088026153479
5130293;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130293;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130294;1;1;2;2;70; ;2; ; ;1;2; ; ;1; ;02;872,372951217146
5130294;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;872,372951217146
5130294;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;872,372951217146
5130294;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;872,372951217146
5130295;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;927,684977244928
5130295;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;927,684977244928
5130295;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;927,684977244928
5130296;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1081,76397247032
5130296;1;2;1;2;5; ;2; ; ;1;2; ; ;1; ;02;1081,76397247032
5130296;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1081,76397247032
5130297;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;880,333728501875
5130297;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;880,333728501875
5130297;1;3;2;2;5; ;4; ;2; ;2; ; ;1; ;02;880,333728501875
5130297;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;880,333728501875
5130297;1;5;2;1; ; ;4; ;2; ;2; ; ;1; ;02;880,333728501875
5130298;1;1;2;3; ;11;3;23; ;1;2; ; ;1; ;02;892,265912500398
5130298;1;2;2;2;76; ;3;23; ;1;3;23; ;1; ;02;892,265912500398
5130298;1;3;2;2;11; ;3;23; ;1;3;23; ;1; ;02;892,265912500398
5130298;1;4;2;2;11; ;3;23; ;1;3;23; ;1; ;02;892,265912500398
5130299;1;1;1;2;5; ;3;5; ;1;2; ; ;1; ;02;748,087408624066
5130299;1;2;2;2;66; ;3;5; ;1;2; ; ;1; ;02;748,087408624066
5130299;1;3;2;2;66; ;3;5; ;1;2; ; ;1; ;02;748,087408624066
5130299;1;4;2;2;66; ;3;5; ;1;2; ; ;1; ;02;748,087408624066
5130300;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;02;907,93695861405
5130301;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;829,818834769167
5130301;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;829,818834769167
5130301;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;829,818834769167
5130301;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;829,818834769167
5130302;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1009,03221095243
5130303;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1050,10315267838
5130303;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1050,10315267838
5130303;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1050,10315267838
5130303;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1050,10315267838
5130303;1;5;2;2;5; ;3;5; ;1;2; ; ;1; ;02;1050,10315267838
5130304;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;700,801624753977
5130304;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;700,801624753977
5130304;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;700,801624753977
5130304;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;700,801624753977
5130305;1;1;2;2;5; ;3;5; ;2;2; ; ;1; ;02;915,897735898778
5130305;1;2;2;2;5; ;3;5; ;2;2; ; ;1; ;02;915,897735898778
5130306;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;02;1129,31545187581
5130306;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;02;1129,31545187581
5130306;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1129,31545187581
5130306;1;4;2;2;23; ;3;23; ;1;3;11; ;1; ;02;1129,31545187581
5130307;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;02;942,84627110607
5130307;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;942,84627110607
5130307;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;942,84627110607
5130308;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1225,94247634665
5130308;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1225,94247634665
5130308;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;02;1225,94247634665
5130310;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;759,101458163135
5130310;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;759,101458163135
5130310;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;759,101458163135
5130310;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;02;759,101458163135
5130310;2;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;759,101458163135
5130310;2;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;759,101458163135
5130310;3;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;759,101458163135
5130310;3;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;759,101458163135
5130310;3;3;1;2;5; ;2; ; ;1;2; ; ;1; ;02;759,101458163135
5130311;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130311;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;896,533909705499
5130313;1;1;2;2;5; ;3;5; ;1;3;5; ;1; ;02;716,936341084637
5130313;1;2;2;2;5; ;3;5; ;1;3;5; ;1; ;02;716,936341084637
5130313;1;3;2;2;5; ;3;5; ;1;3;5; ;1; ;02;716,936341084637
5130314;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1164,46882108494
5130314;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1164,46882108494
5130315;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1655,43789042274
5130315;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1655,43789042274
5130315;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1655,43789042274
5130315;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1655,43789042274
5130315;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;02;1655,43789042274
5130316;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1493,66972195193
5130316;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1493,66972195193
5130316;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1493,66972195193
5130316;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1493,66972195193
5130316;1;5;2;2;5; ;3;5; ;1;2; ; ;1; ;02;1493,66972195193
5130316;1;6;2;2;5; ;3;5; ;1;2; ; ;1; ;02;1493,66972195193
5130317;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;02;1655,43789042274
5130317;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1655,43789042274
5130317;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1655,43789042274
5130317;1;4;2;3; ;11;2; ; ;1;2; ; ;1; ;02;1655,43789042274
5130317;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1655,43789042274
5130318;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1324,79020577667
5130318;1;2;2;2;76; ;2; ; ;1;2; ; ;1; ;02;1324,79020577667
5130318;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1324,79020577667
5130318;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1324,79020577667
5130319;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1004,30054353032
5130320;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;947,048803438207
5130320;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;947,048803438207
5130320;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;02;947,048803438207
5130321;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;906,434401054558
5130321;1;2;2;2;54; ;2; ; ;1;2; ; ;1; ;02;906,434401054558
5130322;1;1;2;2;23; ;2; ; ;1;2; ; ;1; ;02;1000,56168141519
5130322;1;2;2;2;23; ;3;23; ;1;2; ; ;1; ;02;1000,56168141519
5130322;1;3;2;2;23; ;3;23; ;1;3;23; ;1; ;02;1000,56168141519
5130323;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1128,07633387089
5130323;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1128,07633387089
5130323;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1128,07633387089
5130323;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1128,07633387089
5130324;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;1009,03221095243
5130325;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;1374,06007300055
5130325;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1374,06007300055
5130325;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;02;1374,06007300055
5130325;1;4;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1374,06007300055
5130326;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;02;803,399434651848
5130326;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;803,399434651848
5130326;1;3;2;2;5; ;2; ; ;1;2; ; ;1; ;02;803,399434651848
5130327;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;927,684977244928
5130327;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;02;927,684977244928
5130327;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;02;927,684977244928
5130328;1;1;1;2;5; ;2; ; ;1;2; ; ;1; ;02;829,818834769167
5130328;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;829,818834769167
5130328;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;02;829,818834769167
5130328;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;02;829,818834769167
5130329;1;1;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1420,37243440112
5130329;1;2;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1420,37243440112
5130329;1;3;1;2;5; ;2; ; ;1;2; ; ;1; ;02;1420,37243440112
5130329;1;4;1;2;5; ;2; ; ;1;2; ; ;1; ;02;1420,37243440112
5130329;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;02;1420,37243440112
5130330;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;02;938,11460368396
