Directorio;Secuencia_p;Orden;P6074;P756;P756S1;P756S3;P755;P755S1;P755S3;P754;P753;P753S1;P753S3;P752;P1662;Mes;Fex_c_2011
5105485;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;96,7834519081772
5105485;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;96,7834519081772
5105486;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;125,143048277409
5105486;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;125,143048277409
5105486;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;125,143048277409
5105486;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;125,143048277409
5105487;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;90,4558543689029
5105487;1;2;2;2;11; ;2; ; ;1;2; ; ;1; ;01;90,4558543689029
5105488;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;64,2080078125012
5105488;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;64,2080078125012
5105488;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;64,2080078125012
5105488;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;64,2080078125012
5105489;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;155,937733129642
5105489;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;155,937733129642
5105489;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;155,937733129642
5105490;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;120,243122736577
5105490;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;120,243122736577
5105490;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;120,243122736577
5105491;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;149,790544793874
5105491;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;01;149,790544793874
5105491;1;3;2;3; ;3;4; ;3; ;2; ; ;1; ;01;149,790544793874
5105492;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;117,977571873542
5105492;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;117,977571873542
5105492;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;117,977571873542
5105492;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;117,977571873542
5105492;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;117,977571873542
5105493;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;107,415523827924
5105494;1;1;2;2;54; ;2; ; ;1;2; ; ;1; ;01;107,415523827924
5105495;1;1;2;2;11; ;3;11; ;1;2; ; ;1; ;01;129,259676664996
5105495;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;129,259676664996
5105496;1;1;2;2;73; ;3;11; ;1;3;41; ;1; ;01;147,834864115345
5105497;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;106,501838913802
5105497;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;106,501838913802
5105497;1;3;1;2;15; ;2; ; ;1;2; ; ;1; ;01;106,501838913802
5105497;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;106,501838913802
5105498;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;107,415523827924
5105499;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;90,4558543689029
5105499;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;90,4558543689029
5105500;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;147,834864115345
5105501;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;147,834864115345
5105502;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;118,157981077049
5105502;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;118,157981077049
5105502;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;118,157981077049
5105502;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;118,157981077049
5105502;1;5;2;1; ; ;2; ; ;1;2; ; ;1; ;01;118,157981077049
5105503;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;147,834864115345
5105504;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;153,512428782912
5105504;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;153,512428782912
5105504;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;153,512428782912
5105505;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;101,667935286228
5105505;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;101,667935286228
5105505;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;101,667935286228
5105505;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;101,667935286228
5105506;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;130,371696303532
5105506;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;130,371696303532
5105508;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;01;99,2087562549071
5105508;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;99,2087562549071
5105509;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;107,415523827924
5105510;1;1;2;2;41; ;2; ; ;1;2; ; ;1; ;01;107,415523827924
5105511;1;1;2;2;13; ;2; ; ;1;2; ; ;1; ;01;92,8811587156328
5105511;1;2;2;2;13; ;2; ; ;1;2; ; ;1; ;01;92,8811587156328
5105512;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;131,5947507565
5105512;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;131,5947507565
5105512;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;131,5947507565
5105512;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;131,5947507565
5105513;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;86,415032030845
5105513;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;86,415032030845
5105514;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;181,772128554294
5105514;1;2;2;2;15; ;3;15; ;2;3;15; ;2;2;01;181,772128554294
5105515;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;107,415523827924
5105516;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;109,840828174654
5105517;1;1;2;2;76; ;3;76; ;1;2; ; ;1; ;01;149,790544793874
5105517;1;2;2;2;11; ;3;15; ;1;3;15; ;1; ;01;149,790544793874
5105517;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;01;149,790544793874
5105518;1;1;2;2;15; ;3;19; ;1;2; ; ;1; ;01;122,807974185905
5105518;1;2;1;1; ; ;1; ; ; ;2; ; ;1; ;01;122,807974185905
5105519;1;1;2;2;11; ;3;11; ;1;2; ; ;1; ;01;147,834864115345
5105520;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;129,259676664996
5105520;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;129,259676664996
5105521;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;111,456346165982
5105522;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;134,673589290149
5105522;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;134,673589290149
5105522;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;134,673589290149
5105522;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;134,673589290149
5105522;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;134,673589290149
5105523;1;1;2;3; ;3;4; ;3; ;4; ;3; ;5;01;149,790544793874
5105523;1;2;2;3; ;3;4; ;3; ;4; ;3; ;5;01;149,790544793874
5105523;1;3;2;3; ;3;1; ; ; ;4; ;3; ;8;01;149,790544793874
5105524;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;90,911758426665
5105524;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;90,911758426665
5105524;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;01;90,911758426665
5105524;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;90,911758426665
5105524;1;5;2;2;15; ;3;11; ;1;2; ; ;1; ;01;90,911758426665
5105525;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;129,259676664996
5105525;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;129,259676664996
5105526;1;1;2;3; ;3;4; ;3; ;4; ;3; ;5;01;137,202792195598
5105526;1;2;2;3; ;3;4; ;3; ;4; ;3; ;5;01;137,202792195598
5105527;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;111,456346165982
5105528;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;147,834864115345
5105529;1;1;2;2;15; ;3;15; ;1;2; ; ;1; ;01;126,834372318266
5105529;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;126,834372318266
5105530;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;165,836529338773
5105530;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;165,836529338773
5105530;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;165,836529338773
5105530;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;165,836529338773
5105530;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;01;165,836529338773
5105531;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;122,807974185905
5105531;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;122,807974185905
5105532;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;136,5188846393
5105532;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;136,5188846393
5105533;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;119,739624383785
5105533;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;119,739624383785
5105533;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;119,739624383785
5105534;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;109,107552464039
5105534;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;109,107552464039
5105534;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;109,107552464039
5105534;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;109,107552464039
5105535;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;117,783943705256
5105536;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;149,486030650551
5105536;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;149,486030650551
5105536;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;149,486030650551
5105537;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;111,456346165982
5105538;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;01;109,840828174654
5105539;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;118,627604745249
5105539;1;2;2;2;15; ;2; ; ;1;2; ; ;1; ;01;118,627604745249
5105539;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;118,627604745249
5105540;1;1;2;2;15; ;3;15; ;1;2; ; ;1; ;01;149,790544793874
5105540;1;2;2;2;15; ;3;15; ;1;2; ; ;1; ;01;149,790544793874
5105540;1;3;1;2;25; ;2; ; ;1;2; ; ;1; ;01;149,790544793874
5105541;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;111,456346165982
5105542;1;1;2;2;20; ;3;20; ;1;2; ; ;1; ;01;136,5188846393
5105542;1;2;2;2;20; ;3;20; ;1;2; ; ;1; ;01;136,5188846393
5105543;1;1;2;2;15; ;3;15; ;1;3;15; ;1; ;01;117,783943705256
5105544;1;1;2;2;15; ;3;11; ;1;2; ; ;1; ;01;138,134402630628
5105544;1;2;2;2;15; ;3;15; ;1;2; ; ;1; ;01;138,134402630628
5105545;1;1;2;2;15; ;3;15; ;1;2; ; ;1; ;01;107,415523827924
5105546;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;129,259676664996
5105546;1;2;2;2;15; ;3;15; ;1;2; ; ;1; ;01;129,259676664996
5105547;1;1;2;2;15; ;2; ; ;1;2; ; ;1; ;01;109,840828174654
5105548;1;1;1;1; ; ;3;20; ;1;2; ; ;1; ;01;109,840828174654
5105549;1;1;1;2;15; ;2; ; ;1;2; ; ;1; ;01;96,7834519081772
5105549;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;96,7834519081772
5105550;1;1;2;3; ;3;4; ;3; ;2; ; ;1; ;01;165,836529338773
5105550;1;2;2;3; ;3;4; ;3; ;2; ; ;1; ;01;165,836529338773
5105550;1;3;2;3; ;3;4; ;3; ;4; ;3; ;1;01;165,836529338773
5105550;1;4;2;3; ;3;4; ;3; ;4; ;3; ;8;01;165,836529338773
5105550;1;5;2;3; ;3;1; ; ; ;4; ;3; ;8;01;165,836529338773
5105551;1;1;2;2;41; ;3;41; ;1;2; ; ;1; ;01;117,783943705256
5105552;1;1;2;2;15; ;3;19; ;1;2; ; ;1; ;01;130,371696303532
5105552;1;2;2;2;11; ;3;19; ;1;2; ; ;1; ;01;130,371696303532
5105553;1;1;2;2;15; ;3;15; ;1;2; ; ;1; ;01;117,783943705256
5105554;1;1;2;2;81; ;2; ; ;1;2; ; ;1; ;01;147,834864115345
5105555;1;1;2;2;25; ;2; ; ;1;2; ; ;1; ;01;117,783943705256
5105556;1;1;2;2;86; ;3;86; ;1;2; ; ;1; ;01;155,094072089648
5105557;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;151,163231284871
5105557;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;151,163231284871
5105557;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;151,163231284871
5105558;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;338,101010379616
5105558;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;338,101010379616
5105558;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;338,101010379616
5105558;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;338,101010379616
5105559;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;150,117373279438
5105559;1;2;2;1; ; ;3;8; ;1;3;8; ;1; ;01;150,117373279438
5105559;1;3;2;2;8; ;3;8; ;1;2; ; ;1; ;01;150,117373279438
5105560;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;185,842252998774
5105561;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;185,842252998774
5105562;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;185,842252998774
5105563;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;01;218,261150438448
5105564;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;154,482821229227
5105564;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,482821229227
5105565;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;178,439535091155
5105565;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;178,439535091155
5105565;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;178,439535091155
5105565;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;178,439535091155
5105566;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;162,624529570278
5105567;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;338,101010379616
5105567;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;338,101010379616
5105567;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;338,101010379616
5105567;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;01;338,101010379616
5105568;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105568;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105569;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;153,590075954067
5105569;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;153,590075954067
5105569;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;153,590075954067
5105569;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;153,590075954067
5105570;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105570;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105571;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105571;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105572;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;242,078359234797
5105572;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;242,078359234797
5105573;1;1;2;2;76; ;4; ;4; ;2; ; ;1; ;01;297,693517329163
5105573;1;2;2;2;52; ;4; ;4; ;3;76; ;1; ;01;297,693517329163
5105573;1;3;2;3; ;4;4; ;4; ;3;52; ;1; ;01;297,693517329163
5105573;1;4;2;3; ;4;4; ;4; ;3;52; ;1; ;01;297,693517329163
5105573;1;5;2;2;52; ;4; ;4; ;4; ;4; ;8;01;297,693517329163
5105573;1;6;2;2;76; ;4; ;4; ;4; ;4; ;1;01;297,693517329163
5105573;1;7;2;2;52; ;4; ;4; ;4; ;4; ;8;01;297,693517329163
5105574;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105574;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105575;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;146,341112888175
5105575;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;146,341112888175
5105575;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;146,341112888175
5105576;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105576;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105577;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;145,434759948321
5105577;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;145,434759948321
5105577;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;145,434759948321
5105577;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;145,434759948321
5105578;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;130,805117498457
5105578;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;130,805117498457
5105579;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;216,424241811332
5105579;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;216,424241811332
5105579;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;01;216,424241811332
5105579;1;4;1;1; ; ;1; ; ; ;2; ; ;1; ;01;216,424241811332
5105580;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;164,135616913418
5105580;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;164,135616913418
5105580;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;164,135616913418
5105580;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;164,135616913418
5105580;1;5;1;1; ; ;3;11; ;1;2; ; ;1; ;01;164,135616913418
5105580;1;6;1;1; ; ;1; ; ; ;1; ; ; ; ;01;164,135616913418
5105581;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105581;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105582;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;182,982643356692
5105582;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;182,982643356692
5105583;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;177,240564355448
5105583;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;177,240564355448
5105584;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;162,178156932699
5105584;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;162,178156932699
5105585;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;248,243653883153
5105585;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;248,243653883153
5105585;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;248,243653883153
5105586;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105586;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105587;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;159,165434560343
5105588;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;239,9747297759
5105588;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;239,9747297759
5105588;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;239,9747297759
5105588;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;239,9747297759
5105589;1;1;2;1; ; ;3;11; ;1;2; ; ;1; ;01;119,204314147471
5105589;1;2;2;1; ; ;3;11; ;1;2; ; ;1; ;01;119,204314147471
5105589;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;119,204314147471
5105590;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;01;177,840049723301
5105590;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;177,840049723301
5105590;1;3;2;2;17; ;2; ; ;1;2; ; ;1; ;01;177,840049723301
5105591;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;162,178156932699
5105591;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;162,178156932699
5105592;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;162,624529570278
5105593;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;218,261150438448
5105594;1;1;2;3; ;11;4; ;11; ;2; ; ;1; ;01;159,165434560343
5105595;1;1;2;2;66; ;2; ; ;1;2; ; ;1; ;01;182,982643356692
5105595;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;182,982643356692
5105596;1;1;2;2;52; ;2; ; ;1;2; ; ;1; ;01;162,624529570278
5105597;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;162,624529570278
5105598;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;177,840049723301
5105598;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;177,840049723301
5105598;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;177,840049723301
5105599;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;162,624529570278
5105600;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;126,278125959442
5105600;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;126,278125959442
5105600;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;126,278125959442
5105600;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;126,278125959442
5105600;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;126,278125959442
5105600;1;6;2;2;17; ;2; ; ;1;2; ; ;1; ;01;126,278125959442
5105601;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;234,076155959324
5105601;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;234,076155959324
5105601;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;01;234,076155959324
5105601;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;234,076155959324
5105602;1;1;2;2;11; ;2; ; ;1;2; ; ;1; ;01;200,000001698333
5105602;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;200,000001698333
5105602;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;200,000001698333
5105602;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;200,000001698333
5105602;1;5;1;1; ; ;2; ; ;1;2; ; ;1; ;01;200,000001698333
5105603;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105603;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105604;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;185,842252998774
5105605;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;297,859561470268
5105605;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;297,859561470268
5105605;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;297,859561470268
5105605;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;297,859561470268
5105606;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105606;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105607;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105607;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105608;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;137,878929310429
5105608;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;137,878929310429
5105608;1;3;2;1; ; ;3;11; ;1;2; ; ;1; ;01;137,878929310429
5105608;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;137,878929310429
5105608;1;5;2;2;5; ;2; ; ;1;2; ; ;1; ;01;137,878929310429
5105609;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;240,394563337954
5105609;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;240,394563337954
5105609;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;240,394563337954
5105609;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;240,394563337954
5105609;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;01;240,394563337954
5105609;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;240,394563337954
5105609;1;7;1;1; ; ;2; ; ;1;2; ; ;1; ;01;240,394563337954
5105610;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;119,204314147471
5105610;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;01;119,204314147471
5105610;1;3;2;2;73; ;3;73; ;1;3;73; ;1; ;01;119,204314147471
5105611;1;1;2;1; ; ;2; ; ;1;2; ; ;1; ;01;201,65725851965
5105611;1;2;2;1; ; ;2; ; ;1;2; ; ;1; ;01;201,65725851965
5105611;1;3;2;1; ; ;2; ; ;1;2; ; ;1; ;01;201,65725851965
5105611;1;4;2;1; ; ;2; ; ;1;2; ; ;1; ;01;201,65725851965
5105612;1;1;2;2;17; ;2; ; ;1;2; ; ;1; ;01;154,482821229227
5105612;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;154,482821229227
5105613;1;1;2;2;17; ;3;17; ;1;2; ; ;1; ;01;243,294319720256
5105613;1;2;2;2;17; ;3;17; ;2;2; ; ;1; ;01;243,294319720256
5105613;1;3;1;1; ; ;1; ; ; ;1; ; ; ; ;01;243,294319720256
5105614;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;250,198604802045
5105614;1;2;1;1; ; ;2; ; ;1;2; ; ;1; ;01;250,198604802045
5105614;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;250,198604802045
5105614;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;250,198604802045
5105614;1;5;1;1; ; ;1; ; ; ;2; ; ;1; ;01;250,198604802045
5105614;1;6;1;1; ; ;2; ; ;1;2; ; ;1; ;01;250,198604802045
5105615;1;1;2;2;17; ;3;17; ;1;3;11; ;1; ;01;185,409488025888
5105615;1;2;2;2;17; ;3;17; ;1;2; ; ;1; ;01;185,409488025888
5105615;1;3;2;2;17; ;3;17; ;1;2; ; ;1; ;01;185,409488025888
5105616;1;1;1;1; ; ;2; ; ;1;2; ; ;1; ;01;239,9747297759
5105616;1;2;2;2;73; ;2; ; ;1;2; ; ;1; ;01;239,9747297759
5105616;1;3;1;1; ; ;2; ; ;1;2; ; ;1; ;01;239,9747297759
5105616;1;4;1;1; ; ;2; ; ;1;2; ; ;1; ;01;239,9747297759
5105617;1;1;2;2;76; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
5105617;1;2;2;2;17; ;2; ; ;1;2; ; ;1; ;01;154,022840926953
