DIRECTORIO;SECUENCIA_P;ORDEN;P6074;P6075;P6076;P6076S1;P6095;mes;fex_c_2011
3075079;1;1;2;6; ; ; ;11;166,238915347585
3075079;1;2;1; ; ; ; ;11;166,238915347585
3075079;1;3;1; ; ; ; ;11;166,238915347585
3075080;1;1;2;6; ; ; ;11;209,610468139608
3075080;1;2;1; ; ; ; ;11;209,610468139608
3075080;1;3;1; ; ; ; ;11;209,610468139608
3075080;1;4;1; ; ; ; ;11;209,610468139608
3075081;1;1;2;6; ; ; ;11;118,446744186052
3075081;1;2;1; ; ; ; ;11;118,446744186052
3075081;1;3;2;5;2;44;1;11;118,446744186052
3075082;1;1;2;6; ; ; ;11;172,542988879024
3075082;1;2;2;6; ; ; ;11;172,542988879024
3075082;1;3;2;6; ; ; ;11;172,542988879024
3075082;1;4;2;6; ; ; ;11;172,542988879024
3075082;1;5;2;6; ; ; ;11;172,542988879024
3075082;1;6;1; ; ; ; ;11;172,542988879024
3075083;1;1;1; ; ; ; ;11;99,6000712358466
3075083;1;2;1; ; ; ; ;11;99,6000712358466
3075083;1;3;1; ; ; ; ;11;99,6000712358466
3075084;1;1;2;6; ; ; ;11;105,060190691374
3075084;1;2;2;6; ; ; ;11;105,060190691374
